from,to,associado
01204185,26892234,1
01204185,17949899,1
08144548,32084879,1
35064483,47618473,1
35064483,38244840,1
14704628,19770132,1
43169284,56070207,1
33595632,44253551,1
33595632,37841067,1
33595632,53382721,1
57354388,57505264,1
35829796,51944055,1
35829796,58063535,1
27482302,35518033,1
27482302,58171437,1
27482302,38478093,1
27482302,34580317,1
27482302,31613883,1
27482302,54490498,1
27482302,30481449,1
53090342,54370033,1
11353934,52722554,1
21527324,24342692,1
21527324,53655623,1
08178406,48546635,1
08178406,19112682,1
08178406,34834598,1
15337124,18260926,1
15337124,53281247,1
15337124,18123389,1
15337124,45737222,1
15337124,53369432,1
07520084,12532690,1
24405076,43054032,1
24405076,58280732,1
24405076,31707647,1
31722214,52486509,1
31722214,55208432,1
31722214,37218720,1
31722214,37998675,1
03907064,18268274,1
03907064,08679561,1
03907064,06175536,1
03907064,04773604,1
03907064,37366665,1
03907064,20474705,1
03907064,63830889,1
03907064,08604284,1
03907064,06307350,1
03907064,14142921,1
03907064,20335130,1
03907064,51354213,1
03907064,26666570,1
03907064,06105070,1
03907064,10645837,1
03907064,83342162,1
03907064,16875649,1
03907064,28298039,1
03907064,24103019,1
03907064,48256984,1
03907064,16878140,1
03907064,07932841,1
03907064,12307469,1
03907064,08658243,1
03907064,34612325,1
03907064,52644030,1
07670993,32585944,1
07670993,53512225,1
21700206,38050329,1
21700206,25290831,1
02202173,52610053,1
02202173,20226275,1
02202173,07910811,1
02202173,12100025,1
02202173,57688154,1
02202173,45945702,1
02202173,83325381,1
02202173,46881535,1
02202173,52938394,1
02202173,55127081,1
02202173,44992655,1
02202173,46325572,1
02202173,24701795,1
02202173,33820664,1
02202173,42507899,1
02202173,45936724,1
02202173,53571951,1
02202173,24947034,1
02202173,45942603,1
02202173,03264911,1
02202173,45936725,1
02202173,20344098,1
02202173,22942965,1
02202173,50965558,1
02202173,43608949,1
50644116,52451608,1
07932841,22306097,1
07932841,10339775,1
07932841,12528293,1
07932841,26498970,1
07932841,08214717,1
02266170,58031954,1
02266170,04982948,1
27283131,47074615,1
27283131,28802660,1
27283131,31263248,1
27283131,57871692,1
27283131,49706701,1
27283131,42155025,1
09202012,43998797,1
09202012,47401879,1
09202012,57012991,1
09202012,57019757,1
09202012,40169079,1
09202012,29539337,1
09202012,27935946,1
30680195,53121520,1
30680195,50446091,1
30680195,57711501,1
06175536,18268274,1
06175536,37366665,1
06175536,20474705,1
06175536,06307350,1
06175536,10645837,1
06175536,24103019,1
06175536,52644030,1
11438135,37074548,1
07772245,37082268,1
07772245,26805909,1
23386664,83308593,1
43733001,47834153,1
07031623,19954308,1
07031623,14631621,1
07031623,10824588,1
07031623,09163579,1
07031623,08904510,1
07031623,30214709,1
07031623,84189950,1
07031623,46423577,1
07031623,21665630,1
07031623,09145594,1
07031623,34679456,1
07031623,15415504,1
07031623,50150082,1
07031623,18548319,1
05548482,20266139,1
05548482,36372750,1
50231311,63807010,1
50231311,57832184,1
50231311,51768121,1
50231311,63804116,1
50231311,83580423,1
50231311,83733212,1
50231311,52805783,1
07451673,43976615,1
07451673,13755682,1
39468581,51899399,1
58251511,63857395,1
14028134,15522348,1
14028134,45327140,1
14028134,53972553,1
28399610,28592039,1
28399610,30797118,1
28399610,51714217,1
09529408,50965561,1
09529408,50037335,1
09529408,12532690,1
09529408,42226188,1
09529408,15011981,1
15384376,38478093,1
15384376,35518033,1
15384376,23792780,1
15384376,22546522,1
15384376,24531971,1
15384376,30481449,1
15384376,34580317,1
06011816,51282343,1
13372101,15384376,1
13372101,38478093,1
13372101,35518033,1
13372101,23792780,1
13372101,22546522,1
13372101,24531971,1
13372101,30481449,1
13372101,34580317,1
07778090,09523260,1
07778090,33011124,1
07778090,13065972,1
07778090,27235446,1
07778090,50295356,1
07778090,83776310,1
07778090,12077482,1
07778090,19138573,1
07778090,10534199,1
07778090,52141673,1
07778090,45930578,1
07778090,46632259,1
07778090,21217025,1
07778090,53994812,1
07778090,31353578,1
07778090,22210067,1
07778090,20637353,1
07778090,58264935,1
24429020,42365622,1
24429020,57387226,1
24429020,25232025,1
24429020,27462525,1
24429020,42430618,1
24429020,48472865,1
24429020,25292639,1
24429020,54965803,1
16615943,83330902,1
16615943,31604420,1
16615943,97525770,1
16615943,26701233,1
16615943,46321970,1
04972915,46453950,1
39584007,55037698,1
39584007,43291259,1
39584007,44609947,1
39584007,45807994,1
39584007,46005113,1
39584007,52191322,1
39584007,40777020,1
24239365,41507783,1
24239365,40777481,1
00506826,06105070,1
00506826,06175536,1
00506826,34612325,1
00506826,07932841,1
00506826,83342162,1
00506826,16875649,1
00506826,28298039,1
00506826,20335130,1
00506826,26666570,1
00506826,05189915,1
00506826,08658243,1
00506826,16878140,1
00506826,14142921,1
00506826,51354213,1
22579220,23910245,1
22579220,36673863,1
22579220,27221730,1
43163459,43762317,1
09529408,83383638,1
09529408,23146224,1
09529408,10233096,1
24765057,52309305,1
36904570,46527197,1
36904570,57167357,1
36904570,83319640,1
36904570,39497472,1
36904570,83919381,1
05054671,83367466,1
05054671,08708911,1
05054671,08178406,1
05054671,52153417,1
05054671,28154395,1
05054671,05575188,1
15006343,16739367,1
15006343,20174961,1
15006343,57372381,1
15006343,45350684,1
15006343,44592083,1
15006343,16631741,1
15006343,16631663,1
15006343,18983720,1
10771275,14402035,1
10771275,10774943,1
10771275,18352188,1
10771275,11832551,1
10771275,17489587,1
41186603,56081840,1
41186603,57628134,1
54332505,56660430,1
54332505,54885487,1
54332505,55775552,1
14631621,50383902,1
14631621,18548319,1
14631621,37480610,1
14631621,36953059,1
14631621,19954308,1
14631621,50150082,1
14631621,46423577,1
14631621,33075616,1
14631621,41738095,1
14631621,55033552,1
14631621,15415504,1
20474705,44374020,1
20474705,32203973,1
20444075,37971431,1
46466187,55624004,1
46466187,57426015,1
46466187,54657288,1
01049694,06311615,1
01049694,12605607,1
01049694,11271879,1
01049694,83370346,1
01049694,08446028,1
08683999,13266769,1
08683999,15087218,1
08683999,11050213,1
08683999,11323475,1
08683999,13432814,1
08683999,29101154,1
08683999,13441262,1
08683999,09650153,1
08683999,12852303,1
08683999,10826737,1
08683999,41857347,1
08683999,46515622,1
08683999,09268385,1
08683999,46862781,1
08683999,12852383,1
12123925,57719959,1
12123925,35040545,1
12123925,49020752,1
12123925,51784670,1
12123925,20473085,1
12123925,39468581,1
12123925,53271619,1
12123925,17058479,1
12123925,17082466,1
12123925,56281977,1
38145465,53049754,1
38145465,45383755,1
38145465,51649951,1
10559828,22796979,1
10559828,48057294,1
10559828,15321276,1
10559828,26634582,1
10559828,10697375,1
05402904,46992361,1
05402904,35932606,1
05402904,22924203,1
05402904,14721070,1
05402904,49493875,1
09570790,18708608,1
09570790,30899773,1
09570790,43293047,1
09570790,27672905,1
28128547,50735038,1
28128547,29180884,1
11175333,15337124,1
11175333,18260926,1
11175333,53281247,1
11175333,18123389,1
11175333,45737222,1
11175333,53369432,1
24379921,83917104,1
24379921,33919545,1
44549511,49472451,1
04815986,40936968,1
04815986,15614690,1
04815986,22359452,1
04815986,13080819,1
03654033,44609947,1
03654033,21171923,1
03654033,14710306,1
03654033,11909509,1
03654033,83836155,1
03654033,48638604,1
03654033,05442850,1
03654033,05103250,1
03654033,05427042,1
03654033,43291259,1
03654033,15748239,1
03654033,37372893,1
03654033,17096246,1
03654033,49925126,1
03654033,05726886,1
31531257,50052069,1
31531257,50042823,1
45006823,55600414,1
45006823,57080615,1
00904810,55584794,1
00904810,18375101,1
00904810,08598867,1
00904810,41555765,1
53215390,55131515,1
04573978,55416678,1
04573978,15323397,1
04573978,41409445,1
04573978,09308194,1
04573978,58312803,1
04573978,37980824,1
30758490,33650455,1
11260715,20237030,1
11260715,28883561,1
11260715,30592548,1
11260715,45388597,1
11260715,48025044,1
11260715,14767246,1
11260715,28277240,1
11260715,26504364,1
11260715,44609947,1
11260715,32984883,1
11260715,17086225,1
11260715,43092012,1
11260715,49135720,1
11260715,33531685,1
45861983,47666291,1
45861983,55443749,1
45861983,54137324,1
45861983,53913111,1
45861983,55734874,1
50588778,53215390,1
50588778,55131515,1
30347291,52953919,1
30347291,49995070,1
30347291,83310177,1
44639331,45006823,1
44639331,55600414,1
44639331,57080615,1
19044542,53051209,1
19044542,49652509,1
19044542,39804464,1
19044542,21995320,1
04059596,28694027,1
04059596,06292649,1
04059596,34331988,1
04059596,18817255,1
55537919,56964544,1
10221771,13095405,1
16365944,26256356,1
16365944,52657472,1
16365944,20053965,1
28530084,55127081,1
28530084,28551662,1
14668500,18917816,1
14668500,56904767,1
14668500,31610950,1
14668500,56167438,1
14668500,55524217,1
40651924,42413145,1
40651924,42056628,1
05982898,19574915,1
05982898,08838110,1
05982898,46166002,1
05982898,11054792,1
05982898,12867278,1
05982898,17474408,1
51851595,52226841,1
48037555,54679927,1
48037555,50103379,1
35932606,46992361,1
35932606,49493875,1
34905026,51621954,1
34905026,52350217,1
34905026,40011155,1
34905026,42604726,1
34905026,53304488,1
46903675,53066181,1
29891455,47074615,1
29891455,46992361,1
19369622,63851000,1
19369622,22426242,1
19369622,24249629,1
45225921,49339816,1
51354213,83342162,1
11362885,28216982,1
11362885,23640551,1
18917816,56904767,1
18917816,31610950,1
18917816,56167438,1
18917816,55524217,1
20460412,46515622,1
20460412,42351594,1
51944055,58063535,1
44660813,53962062,1
11508102,53210341,1
11508102,50604320,1
11508102,32218488,1
11508102,56904767,1
11508102,46099558,1
11508102,56084186,1
11508102,16775498,1
11508102,55515834,1
11508102,42703472,1
11508102,21391028,1
11508102,16877048,1
56054911,57040497,1
19351607,63841076,1
19351607,51714217,1
19351607,24837538,1
29094192,49919081,1
25386433,54184008,1
18104871,37567308,1
18104871,22711023,1
18104871,46268382,1
18104871,44246433,1
18104871,46084556,1
18104871,54681456,1
18104871,39701877,1
18104871,36357201,1
15276348,33251249,1
22380291,53208704,1
22380291,44951938,1
22380291,46020659,1
22380291,63820492,1
22380291,83859231,1
22380291,52203046,1
19113461,48468765,1
19113461,43683105,1
19113461,54778102,1
19113461,22226927,1
19113461,83352807,1
19113461,49582386,1
15589589,54972801,1
15589589,27935968,1
15589589,41141272,1
23086489,56054911,1
23086489,27838219,1
23086489,46268382,1
23086489,38479011,1
23086489,53620896,1
23086489,57040497,1
23086489,53693498,1
23086489,37567308,1
23086489,52521807,1
23086489,46084556,1
23086489,52749841,1
23086489,52714865,1
23086489,44246433,1
23086489,50568409,1
23086489,48905309,1
23086489,49005255,1
23086489,53620897,1
23086489,55044297,1
23086489,52710594,1
23086489,49005717,1
33919956,50864376,1
33919956,54376633,1
33919956,39334969,1
26102362,45151564,1
28018412,83759910,1
28018412,34682252,1
28018412,49400762,1
28018412,54652073,1
28018412,41349841,1
29066949,50152207,1
29066949,30060978,1
41649624,48659953,1
41649624,48659956,1
45785884,49048845,1
47858418,53688481,1
47858418,48661389,1
47858418,57585889,1
47858418,57585885,1
47858418,57585886,1
47858418,48661339,1
47858418,57586681,1
47858418,57859208,1
47858418,52082507,1
47858418,48661347,1
47858418,48667370,1
47858418,57586823,1
47858418,57586012,1
13391535,57726453,1
13391535,53675536,1
13391535,14686260,1
13391535,54790193,1
46862295,52869416,1
46862295,84166024,1
13542805,34839597,1
13542805,21565257,1
13542805,54184008,1
13542805,37327728,1
29967625,50086253,1
29967625,34847855,1
29967625,43406576,1
21892130,56425905,1
21892130,26253928,1
21892130,55305952,1
21892130,48546635,1
21892130,34834598,1
07932841,28809856,1
07932841,30728534,1
07932841,46140895,1
07932841,48125531,1
06175536,28809856,1
06175536,30728534,1
06175536,46140895,1
06175536,48125531,1
37408235,55949966,1
24622016,27862060,1
24622016,27103898,1
24622016,25199679,1
28449630,40348570,1
28449630,43648524,1
28449630,54184008,1
50024923,53324172,1
37257564,56167438,1
37257564,55524217,1
37257564,56904767,1
20001357,29639407,1
20001357,42489131,1
20001357,29301770,1
20001357,56701497,1
20001357,29488846,1
20001357,35411970,1
19112682,23893018,1
19112682,22335505,1
19112682,40907690,1
19112682,48372268,1
40141062,53051209,1
30107701,50762504,1
30107701,30108825,1
30107701,30129747,1
23454611,40710540,1
23454611,54804007,1
23454611,36648048,1
10404940,41463606,1
10404940,56661682,1
10404940,48555717,1
10404940,22739645,1
10404940,27797487,1
10404940,48754339,1
10404940,15671192,1
10404940,15249867,1
18516869,28839535,1
18516869,26050345,1
18516869,21399950,1
16384163,23423107,1
16384163,63846356,1
16384163,28236054,1
16384163,48460634,1
44470034,57901736,1
44470034,54007941,1
44470034,54012325,1
36171778,51161425,1
36171778,63848360,1
53210341,56904767,1
53210341,56084186,1
53210341,55515834,1
50965558,57211830,1
10290217,55062107,1
10290217,32547311,1
37181061,54628868,1
34396959,45322017,1
34396959,34692419,1
34396959,44374020,1
34396959,55738822,1
20237030,28883561,1
20237030,30592548,1
20237030,45388597,1
20237030,48025044,1
20237030,28277240,1
20237030,26504364,1
20237030,44609947,1
20237030,32984883,1
20237030,43092012,1
20237030,49135720,1
20237030,33531685,1
57795566,83919761,1
34612325,51354213,1
34612325,83342162,1
01532081,13357662,1
01532081,30168673,1
01532081,10829499,1
01532081,40130287,1
01532081,23614691,1
01532081,03123352,1
01532081,24504221,1
01532081,55946671,1
01532081,39548829,1
01532081,18009695,1
10771275,40160490,1
10771275,34919721,1
10771275,30532710,1
10771275,55705246,1
31044915,33409006,1
22959779,83333237,1
22959779,58279901,1
22959779,36605025,1
22959779,83310292,1
22959779,24585147,1
22959779,43976615,1
57262161,63887699,1
57167357,83319640,1
57167357,83919381,1
04820684,22918262,1
04820684,05255146,1
17558597,45984694,1
17558597,19190380,1
17558597,46897094,1
17558597,52722554,1
08399377,13850655,1
08399377,17946404,1
08399377,09235877,1
08399377,53634498,1
08668308,51851595,1
08668308,09110926,1
08668308,09032170,1
08668308,28530322,1
08668308,09589716,1
08668308,52226841,1
08668308,09110955,1
17794978,24069458,1
17794978,56212443,1
17794978,57058769,1
07837910,19044542,1
07837910,53051209,1
07837910,49652509,1
07837910,39804464,1
07837910,21995320,1
07837910,08844507,1
31671814,41372115,1
31671814,33558212,1
31671814,40593909,1
51715500,54979011,1
03123352,55946671,1
03123352,34405774,1
03123352,47307390,1
18983720,42932312,1
18983720,41981831,1
18983720,51072301,1
18983720,38493454,1
18983720,50793030,1
18983720,42048940,1
18983720,39292533,1
18983720,24143145,1
18983720,50288425,1
18983720,55991912,1
50296978,55413071,1
20226275,52610053,1
20226275,57688154,1
20226275,45945702,1
20226275,83325381,1
20226275,46881535,1
20226275,52938394,1
20226275,55127081,1
20226275,44992655,1
20226275,46325572,1
20226275,24701795,1
20226275,33820664,1
20226275,42507899,1
20226275,45936724,1
20226275,53571951,1
20226275,24947034,1
20226275,45942603,1
20226275,45936725,1
20226275,20344098,1
20226275,22942965,1
20226275,50965558,1
20226275,43608949,1
06970421,22959779,1
06970421,09071847,1
06970421,06990599,1
06970421,83333237,1
06970421,58279901,1
06970421,07451673,1
06970421,08438379,1
06970421,36605025,1
06970421,83310292,1
06970421,24585147,1
06970421,10482140,1
06970421,43976615,1
06970421,18111277,1
06970421,13755682,1
04832721,50231311,1
04832721,14727334,1
04832721,63807010,1
04832721,13540164,1
04832721,26774151,1
04832721,57832184,1
04832721,08985066,1
04832721,48089475,1
04832721,36756496,1
04832721,37088883,1
04832721,04926358,1
04832721,08095318,1
04832721,51768121,1
04832721,63804116,1
04832721,04929683,1
04832721,13697835,1
04832721,83580423,1
04832721,26605604,1
04832721,83733212,1
04832721,52805783,1
04832721,05844378,1
18082457,44189820,1
18082457,49400987,1
15249867,25150035,1
15249867,15671192,1
15249867,41463606,1
04910469,49548666,1
04910469,38080078,1
04910469,29330322,1
08792120,08857306,1
08792120,53209188,1
08792120,18341092,1
08792120,42015688,1
08792120,20392931,1
08792120,19046130,1
08792120,48424730,1
08792120,12633984,1
08792120,56419404,1
34892620,48968763,1
34892620,52207979,1
34892620,36011750,1
17945714,56949552,1
54337634,55335287,1
54337634,57256870,1
54337634,55838925,1
54337634,57271936,1
40695263,58246272,1
40695263,43011102,1
40695263,54229231,1
40695263,57363999,1
22911135,46687601,1
22911135,29779458,1
21171923,39584007,1
21171923,55037698,1
21171923,43291259,1
21171923,44609947,1
21171923,45807994,1
21171923,46005113,1
21171923,31769289,1
21171923,52191322,1
21171923,40777020,1
21171923,30863841,1
04928297,35517834,1
04928297,15887193,1
42754199,51416028,1
55569173,57288974,1
55569173,57843588,1
83211128,83920470,1
30494420,35690146,1
30494420,30588807,1
30494420,31134654,1
12497824,12703882,1
12497824,39701877,1
12497824,14603843,1
12497824,16499871,1
12497824,14484483,1
12497824,16455522,1
12497824,14625319,1
12497824,12703958,1
12497824,16455543,1
12497824,14376007,1
12497824,52521807,1
12497824,54048782,1
12497824,14373109,1
12497824,36357201,1
12497824,37567308,1
12497824,46268382,1
24940502,52979675,1
24940502,28487330,1
24940502,47532153,1
24940502,54425045,1
24940502,54498618,1
24940502,47433488,1
